nodef	couple	education	revdispo	montant	age	objet	apport	prt	client	enfant	tempsplein	duree	type	interet	pel	PCS	courant
1	1	0	39.17	2.4e+06	58	1	18.2	0	0	3	0	3	2	3.52	1	2	3
1	1	0	39.17	2.4e+06	59	1	18.6	0	0	3	0	3	2	3.58	1	2	3
1	1	0	27.67	2.4e+06	60	1	19	0	0	3	0	3	1	3.64	1	2	3
1	1	0	19.17	2.4e+06	61	1	19.4	0	0	3	0	3	1	3.7	1	2	3
1	1	0	39.5	2.4e+06	62	1	19.8	0	0	3	0	3	1	3.76	1	2	3
1	1	0	36.42	2.4e+06	19	1	20.2	0	0	3	0	3	1	3.82	1	1	3
1	1	0	26.17	2.4e+06	21	1	20.6	0	0	3	0	3	1	3.88	1	1	3
1	1	0	39.42	2.5e+06	23	1	21	0	0	3	0	3	1	3.94	1	1	3
1	1	0	41.92	2.5e+06	25	1	21.4	0	0	3	0	3	1	4	1	1	3
1	1	0	21.33	2.5e+06	27	1	21.8	0	0	3	0	3	1	4.06	1	2	3
1	1	0	20.08	2.5e+06	29	1	22.2	0	0	3	0	3	1	4.12	1	2	3
1	1	0	27.58	2.5e+06	31	1	22.6	0	0	3	0	3	1	4.18	1	2	3
1	1	0	21.58	2.5e+06	33	1	23	0	0	3	0	3	1	4.24	1	2	3
1	1	0	28.25	2.5e+06	35	1	23.4	0	0	3	0	3	1	4.3	1	2	3
1	1	0	26.92	2.5e+06	37	1	23.8	0	0	3	0	3	1	4.36	1	2	3
1	1	0	18.42	2.5e+06	39	1	24.2	0	0	3	0	3	1	4.42	1	2	3
1	1	0	23.25	2.6e+06	41	1	24.6	0	0	3	0	3	1	4.48	1	2	3
1	1	0	23.58	2.6e+06	43	1	25	0	0	3	0	3	1	4.54	1	2	3
1	1	0	28.33	2.6e+06	45	1	25.4	0	0	3	0	3	1	4.6	1	2	3
1	1	0	25.67	2.6e+06	47	1	25.8	0	0	3	0	3	1	4.66	1	2	3
1	1	0	28.58	2.6e+06	49	1	26.2	0	0	3	0	3	1	4.72	1	2	3
1	1	0	22.92	2.6e+06	51	1	26.6	0	0	3	0	3	1	4.78	1	2	3
1	1	0	24.5	2.6e+06	53	1	27	0	0	3	0	3	1	4.84	1	2	3
1	1	0	24.75	2.6e+06	55	1	27.4	0	0	3	0	3	1	4.9	1	2	3
1	1	0	32	2.6e+06	57	1	27.8	0	0	3	0	3	1	3.1	1	2	3
1	1	0	48.08	2.7e+06	41	1	28.2	0	0	3	0	3	1	3.15	1	2	3
1	1	0	28.42	2.7e+06	42	1	28.6	0	0	3	0	3	1	3.2	1	2	3
1	1	0	25.42	2.7e+06	43	1	29	0	0	3	0	3	1	3.25	1	2	3
1	1	0	18.58	2.7e+06	44	1	29.4	0	0	3	0	3	1	3.3	1	2	3
1	1	0	21.67	2.7e+06	45	1	29.8	0	0	3	0	3	1	3.35	1	2	3
1	1	0	24.58	2.7e+06	46	1	30.2	0	0	3	0	3	1	3.4	1	2	3
1	1	0	16.33	2.7e+06	47	1	30.6	0	0	3	0	3	1	3.45	1	2	3
1	1	0	26.75	2.7e+06	48	1	31	0	0	3	0	3	1	3.5	1	2	3
1	1	0	48.17	2.7e+06	49	1	31.4	0	0	3	0	3	1	3.55	1	2	3
1	1	0	23.5	2.8e+06	50	1	31.8	0	0	3	0	3	1	3.6	1	2	3
1	1	0	41	2.8e+06	51	1	32.2	0	0	3	0	3	1	3.65	1	2	3
1	1	0	35.17	2.8e+06	52	1	32.6	0	0	3	0	3	1	3.7	1	2	3
1	1	0	23.75	2.8e+06	53	1	33	0	0	3	0	3	1	3.75	1	2	3
1	1	0	18.67	2.8e+06	54	1	33.4	0	1	3	0	3	1	3.8	1	2	3
1	1	0	30.33	2.8e+06	55	1	33.8	0	1	3	0	3	1	3.4	1	2	3
1	1	0	19.75	2.8e+06	19	1	34.2	0	1	3	0	3	1	3.404	1	2	3
1	1	0	26.17	2.8e+06	21	1	34.6	0	1	3	0	3	1	3.408	1	2	3
1	1	0	28.75	2.8e+06	23	1	35	0	1	3	0	3	1	3.412	1	2	3
1	1	0	28.67	2.9e+06	25	1	35.4	0	1	3	0	3	1	3.416	1	2	3
1	1	0	26	2.9e+06	27	1	35.8	0	1	3	0	3	1	3.42	1	2	3
1	1	0	23.5	2.9e+06	29	1	36.2	0	1	3	0	3	1	3.424	1	2	3
1	1	0	26.33	2.9e+06	31	1	36.6	0	1	3	0	3	1	3.428	1	2	3
1	1	0	54.33	2.9e+06	33	1	37	0	1	3	0	3	1	3.432	1	2	3
1	1	0	31.57	2.9e+06	51	1	37.4	0	1	3	0	3	1	3.436	1	2	3
1	1	0	25.25	2.9e+06	53	1	37.8	0	1	3	0	3	1	3.44	1	2	3
1	1	0	33.17	2.9e+06	55	1	38.2	0	1	3	0	3	1	3.444	1	3	3
1	1	0	39.5	2.9e+06	57	1	38.6	0	1	3	0	3	1	3.448	1	3	3
1	1	0	17.67	3.0e+06	41	1	39	0	1	3	0	3	1	3.452	1	3	3
1	1	0	23.92	3.0e+06	42	1	39.4	0	1	3	0	3	1	3.456	1	3	3
1	1	0	26.67	3.0e+06	30	1	39.8	0	1	3	0	3	1	3.46	1	3	3
1	1	0	22.5	3.0e+06	31	1	40.2	0	1	3	0	3	1	3.464	1	3	3
1	1	0	39.92	3.0e+06	32	1	40.6	0	1	3	0	3	1	3.468	1	3	3
1	1	0	26.08	3.0e+06	33	1	41	0	1	3	0	3	1	3.472	1	3	3
1	1	0	20	3.0e+06	34	1	41.4	0	1	3	0	3	3	3.476	1	3	3
1	1	0	31.57	3.0e+06	35	0	41.8	0	1	3	0	3	3	3.48	1	2	3
1	1	0	26.75	3.0e+06	36	0	42.2	0	1	3	0	3	3	3.484	1	2	3
1	1	0	24.92	3.0e+06	37	0	42.6	0	1	3	0	3	3	3.488	1	2	3
1	1	0	32.25	3.1e+06	38	0	.5	0	1	3	0	3	3	3.492	1	2	3
1	1	0	17.67	3.1e+06	39	0	1.2	0	1	3	0	3	3	3.496	1	2	3
1	1	0	37.75	3.1e+06	40	0	1.9	0	1	0	0	3	3	3.5	1	2	3
1	1	0	22.67	3.1e+06	41	0	2.6	0	1	0	0	3	3	3.504	1	2	3
1	1	0	17.92	3.1e+06	42	0	3.3	0	1	0	0	3	3	3.508	1	2	3
1	1	0	24.42	3.1e+06	43	0	4	0	1	0	0	3	3	3.512	1	2	3
1	1	0	25.75	3.1e+06	44	0	4.7	0	1	0	0	3	3	3.516	1	2	3
1	1	0	26.17	3.1e+06	45	0	5.4	0	1	0	0	3	3	3.52	1	2	3
1	1	0	22.75	3.1e+06	46	0	6.1	0	1	0	0	3	3	3.524	1	2	3
1	1	0	23	3.2e+06	19	0	6.8	0	1	0	0	3	3	3.528	1	2	3
1	1	0	25.67	3.2e+06	21	0	7.5	0	1	0	0	3	3	3.532	1	2	3
1	1	0	48.58	3.2e+06	23	0	8.2	0	1	0	0	3	3	3.536	1	2	3
1	1	0	21.17	3.2e+06	25	0	8.9	0	1	0	0	3	3	3.54	1	2	3
1	1	0	35.25	3.2e+06	27	0	9.6	0	1	0	0	3	3	3.544	1	2	3
1	1	0	22.92	3.2e+06	29	0	10.3	0	1	0	0	3	3	3.548	1	2	3
1	1	0	48.17	3.2e+06	31	0	11	0	1	0	0	3	3	3.552	1	2	3
1	1	0	43	3.2e+06	33	0	11.7	0	1	0	0	3	3	3.556	1	2	3
1	1	0	31.57	3.2e+06	51	0	12.4	0	1	0	0	3	3	3.56	1	2	3
1	1	0	20.67	3.3e+06	53	0	13.1	0	1	0	0	3	3	3.564	1	2	3
1	1	0	18.83	3.3e+06	55	0	13.8	0	1	0	0	3	3	3.568	1	2	3
1	1	0	27.42	3.3e+06	57	0	14.5	0	1	0	0	3	3	3.572	1	3	3
1	1	0	41	3.3e+06	41	0	15.2	0	1	0	0	3	3	3.576	1	3	3
1	1	0	52.4	3.3e+06	42	0	15.9	0	1	0	0	3	3	3.58	1	3	3
1	1	0	53.65	3.3e+06	30	0	16.6	0	1	0	0	3	3	3.584	1	3	3
1	1	0	54.9	3.3e+06	31	0	17.3	0	1	0	0	3	3	3.588	1	3	3
1	1	0	56.15	3.3e+06	32	0	18	0	1	0	0	3	3	3.592	1	3	3
1	1	0	57.4	3.3e+06	33	0	18.7	0	1	0	0	3	3	3.596	1	3	3
1	1	0	58.65	3.4e+06	34	0	19.4	0	1	0	0	3	3	3.6	1	3	3
1	1	0	59.9	3.4e+06	35	0	20.1	0	1	0	0	3	3	3.604	1	3	3
1	1	0	61.15	3.4e+06	36	1	20.8	0	1	0	0	3	3	3.608	1	3	3
1	1	0	62.4	3.4e+06	37	1	21.5	0	1	0	0	3	3	3.612	1	3	3
1	1	0	63.65	3.4e+06	38	1	22.2	0	0	0	0	3	3	3.616	1	3	3
1	1	0	64.9	3.4e+06	39	1	22.9	0	0	0	0	3	3	3.62	1	3	3
1	1	0	66.15	3.4e+06	40	1	23.6	0	0	1	0	3	1	3.624	1	3	3
1	1	0	67.4	3.4e+06	41	1	24.3	0	0	1	0	3	1	3.628	1	3	3
1	1	0	68.65	3.4e+06	42	1	25	0	0	1	0	3	1	3.632	1	3	3
1	1	0	32.8	3.5e+06	43	1	25.7	0	0	1	0	3	1	3.636	1	3	3
1	1	0	34.55	3.5e+06	45	1	26.4	0	0	1	0	3	1	3.64	1	3	3
1	1	0	36.3	3.5e+06	46	1	27.1	0	0	1	0	3	1	3.644	1	3	3
1	1	0	38.05	3.5e+06	19	1	27.8	0	0	1	0	3	1	3.648	1	3	3
1	1	0	39.8	3.5e+06	21	1	28.5	0	0	1	0	3	1	3.652	1	3	3
1	1	0	41.55	3.5e+06	23	1	29.2	0	0	1	0	3	1	3.656	1	3	3
1	1	0	43.3	3.5e+06	25	0	29.9	0	0	1	0	3	1	3.66	1	3	3
1	1	0	45.05	3.5e+06	27	0	30.6	0	0	1	0	3	1	3.664	1	3	3
1	1	0	46.8	3.5e+06	29	0	31.3	0	0	1	0	3	1	3.668	1	3	3
1	1	0	48.55	3.6e+06	31	0	32	0	0	1	0	2	1	3.672	1	3	3
1	1	0	50.3	3.6e+06	33	0	32.7	0	0	1	0	2	1	3.676	1	3	3
1	1	0	52.05	3.6e+06	51	0	33.4	0	0	1	0	2	1	3.68	1	3	3
1	1	0	53.8	3.6e+06	53	0	34.1	0	0	1	0	2	1	3.684	1	3	3
1	1	0	55.55	3.6e+06	55	0	34.8	0	0	1	0	2	1	3.688	1	3	3
1	1	0	57.3	3.6e+06	57	0	35.5	0	0	1	0	2	1	3.692	1	3	3
1	1	0	59.05	3.6e+06	41	0	36.2	0	0	1	0	2	1	3.696	1	3	3
1	1	0	60.8	3.6e+06	42	0	36.9	0	0	1	0	2	1	3.7	1	3	3
1	1	0	62.55	3.6e+06	41	0	1.3	0	0	1	0	2	1	3.704	1	3	3
1	1	0	64.3	3.7e+06	42	0	2.2	0	0	1	0	2	1	3.708	1	3	3
1	1	0	66.05	3.7e+06	43	0	3.1	0	0	2	0	2	1	3.712	1	3	3
1	1	0	67.8	3.7e+06	45	0	4	0	0	2	0	2	1	3.716	1	3	3
1	1	0	42.3	3.7e+06	46	0	4.9	0	0	2	0	2	1	3.72	1	3	3
1	1	0	42.38	3.7e+06	19	0	5.8	0	0	2	0	2	1	3.724	1	3	3
1	1	0	42.46	3.7e+06	21	0	6.7	0	0	2	0	2	1	3.728	1	3	3
1	1	0	42.54	3.7e+06	23	0	7.6	0	0	2	0	2	1	3.732	1	3	3
1	1	0	42.62	3.7e+06	25	0	8.5	0	0	2	0	3	1	3.736	1	3	3
1	1	0	42.7	3.7e+06	27	0	9.4	0	0	2	0	3	1	3.74	1	3	3
1	1	0	42.78	3.8e+06	29	0	10.3	0	0	2	0	3	1	3.744	1	3	3
1	1	0	42.86	3.8e+06	31	0	11.2	0	0	2	0	3	1	3.748	1	3	3
1	1	0	42.94	3.8e+06	33	0	12.1	0	0	2	0	3	1	3.752	1	3	3
1	1	0	43.02	3.8e+06	51	0	13	0	0	2	0	3	1	3.756	1	3	3
1	1	0	43.1	3.8e+06	53	0	13.9	0	0	2	0	3	1	3.76	1	3	3
1	1	0	43.18	3.8e+06	55	0	14.8	0	0	2	0	3	1	3.764	1	3	3
1	1	0	43.26	3.8e+06	57	0	15.7	0	0	2	0	3	1	3.768	1	3	3
1	1	0	43.34	3.8e+06	41	0	16.6	0	0	2	0	3	1	3.772	1	3	3
1	1	0	43.42	3.8e+06	42	0	17.5	0	0	2	0	3	1	3.776	1	3	3
1	1	0	43.5	3.9e+06	21	0	18.4	0	0	2	0	3	1	3.78	1	3	3
1	1	0	43.58	3.9e+06	23	0	19.3	0	0	2	0	3	1	3.784	1	3	3
1	1	0	43.66	3.9e+06	25	0	20.2	0	0	2	0	3	1	3.788	1	3	3
1	1	0	43.74	3.9e+06	27	0	21.1	0	0	2	0	3	1	3.792	1	3	2
1	1	0	43.82	3.9e+06	29	0	22	0	0	2	0	3	1	3.796	1	3	2
1	1	0	43.9	3.9e+06	31	0	22.9	0	0	2	0	3	1	3.8	1	3	2
1	1	0	43.98	3.9e+06	33	0	23.8	0	0	3	1	3	1	3.804	1	3	2
1	1	1	44.06	3.9e+06	35	0	24.7	0	0	3	1	3	1	3.808	1	3	2
1	1	1	44.14	3.9e+06	37	0	25.6	0	0	3	1	3	1	3.812	1	3	2
1	1	1	44.22	4.0e+06	39	0	26.5	0	0	3	1	3	1	3.816	1	3	2
1	1	1	44.3	4.0e+06	41	0	27.4	0	0	3	1	3	1	3.82	1	3	2
1	1	1	44.38	4.0e+06	43	0	28.3	0	0	3	1	3	1	3.824	1	3	2
1	1	1	44.46	4.0e+06	45	0	29.2	0	0	3	1	3	1	3.828	1	3	1
1	1	1	44.54	4.0e+06	47	0	30.1	0	0	3	1	3	1	3.832	1	3	1
1	1	1	44.62	4.0e+06	49	0	31	0	0	3	1	3	1	3.836	1	3	1
1	1	1	44.7	4.0e+06	51	0	31.9	0	0	3	1	3	1	3.84	1	3	1
1	1	1	44.78	4.0e+06	53	0	32.8	0	0	3	1	3	1	3.844	1	3	1
1	1	1	44.86	4.0e+06	55	0	33.7	0	0	3	1	3	1	3.848	1	3	1
1	1	1	44.94	4.1e+06	57	0	34.6	0	0	3	1	3	1	3.852	1	3	1
1	1	1	45.02	4.1e+06	41	0	35.5	0	0	3	1	2	1	3.856	1	3	1
1	1	1	45.1	4.1e+06	42	0	36.4	0	0	3	0	2	1	3.86	1	3	1
1	1	1	45.18	4.1e+06	30	0	37.3	0	0	3	1	2	1	3.864	1	3	1
1	1	1	45.26	4.1e+06	31	0	38.2	0	0	3	1	2	1	3.868	1	3	1
1	1	1	45.34	4.1e+06	32	0	39.1	0	0	3	1	2	1	3.872	1	3	1
1	1	1	45.42	4.1e+06	33	0	40	0	0	0	1	2	1	3.876	1	3	1
1	1	1	45.5	4.1e+06	34	0	40.9	0	0	0	1	2	1	3.88	1	3	1
1	1	1	45.58	4.1e+06	35	0	41.8	0	0	0	1	2	1	3.884	1	3	1
1	1	1	45.66	4.1e+06	36	0	42.7	0	0	0	1	2	1	3.888	1	3	1
1	1	1	45.74	4.2e+06	37	0	43.6	0	0	0	1	2	1	3.892	1	3	1
1	1	1	45.82	4.2e+06	38	0	44.5	0	0	0	1	2	1	3.896	1	3	2
1	1	1	45.9	4.2e+06	39	0	45.4	0	0	0	1	2	1	3.9	1	3	2
1	1	1	45.98	4.2e+06	40	0	46.3	0	0	0	1	2	1	3.904	1	3	2
1	1	1	46.06	4.2e+06	41	0	47.2	0	0	0	1	2	1	3.908	1	3	2
1	1	1	46.14	4.2e+06	42	0	48.1	0	0	0	1	2	1	3.912	1	3	2
1	1	1	46.22	4.2e+06	43	0	2	0	0	0	1	2	1	3.916	1	3	2
1	1	1	46.3	4.2e+06	44	0	2.05	0	0	0	1	2	1	3.92	1	3	2
1	1	1	46.38	4.2e+06	45	0	2.1	0	0	0	1	2	1	3.924	1	3	2
1	1	1	46.46	4.3e+06	46	0	2.15	0	0	0	0	2	3	3.928	1	3	2
1	1	1	46.54	4.3e+06	47	0	2.2	0	0	0	0	2	3	3.932	1	3	2
1	1	1	46.62	4.3e+06	48	0	2.25	0	0	0	0	2	3	3.936	1	3	2
1	1	1	46.7	4.3e+06	49	0	2.3	0	0	0	0	2	3	3.94	1	3	2
1	1	1	46.78	4.3e+06	50	0	2.35	0	0	0	0	2	3	3.944	1	3	2
1	1	1	46.86	4.3e+06	51	0	2.4	0	0	0	0	2	3	3.948	1	3	2
1	1	1	46.94	4.3e+06	21	0	2.45	0	0	0	0	2	3	3.952	1	3	2
1	1	1	47.02	4.3e+06	22	0	2.5	0	0	0	0	2	3	3.956	1	3	2
1	1	1	47.1	4.3e+06	23	0	2.55	0	0	0	0	2	3	3.96	1	3	2
1	1	1	47.18	4.4e+06	24	0	2.6	0	0	0	0	2	3	3.964	1	3	2
1	1	1	47.26	4.4e+06	25	0	2.65	0	0	0	0	2	3	3.968	1	3	2
1	1	1	47.34	4.4e+06	26	0	2.7	0	0	0	0	2	3	3.972	1	3	2
1	1	1	47.42	4.4e+06	27	0	2.75	0	0	0	0	2	3	3.976	0	3	2
1	1	1	47.5	4.4e+06	28	0	2.8	0	0	0	0	2	2	3.98	0	3	2
1	1	1	47.58	4.4e+06	29	0	2.85	0	0	0	0	2	2	3.984	0	3	2
1	1	1	47.66	4.4e+06	30	0	2.9	0	0	0	0	2	2	3.988	0	3	2
1	1	1	47.74	4.4e+06	31	0	2.95	0	0	0	0	2	2	3.6	0	3	2
1	1	1	47.82	4.4e+06	32	0	3	0	0	0	0	2	2	3.605	0	3	2
1	1	1	47.9	1.2e+06	33	0	3.05	0	0	0	0	2	2	3.61	0	3	2
1	1	1	47.98	1.2e+06	34	0	3.1	0	0	0	0	2	2	3.615	0	3	2
1	1	1	48.06	1.2e+06	35	0	3.15	0	0	0	0	2	2	3.62	0	3	2
1	1	1	48.14	1.2e+06	36	0	3.2	0	0	1	0	2	2	3.625	0	3	2
1	1	1	48.22	1.2e+06	37	0	3.25	0	0	1	0	2	2	3.63	0	3	2
1	1	1	48.3	1.2e+06	38	0	3.3	0	0	1	0	3	2	3.635	0	3	2
1	1	1	48.38	1.2e+06	39	0	3.35	0	0	1	0	3	2	3.64	0	3	2
1	1	1	48.46	1.2e+06	40	0	3.4	0	0	1	1	3	2	3.645	0	3	2
1	1	1	48.54	1.2e+06	41	0	3.45	0	0	1	1	3	2	3.65	0	3	2
1	1	1	48.62	1.2e+06	42	0	3.5	0	0	1	1	3	2	3.655	0	3	2
1	1	1	48.7	1.3e+06	43	0	3.55	0	0	1	1	3	2	3.66	0	3	2
1	1	1	48.78	1.3e+06	44	0	3.6	0	0	1	1	3	2	3.665	0	3	2
1	1	1	48.86	1.3e+06	45	0	3.65	0	0	1	1	3	2	3.67	0	3	2
1	1	1	48.94	1.3e+06	46	0	3.7	0	0	1	1	3	2	3.675	0	3	2
1	1	1	49.02	1.3e+06	47	0	3.75	0	0	1	1	3	2	3.68	0	3	2
1	1	1	49.1	1.3e+06	48	0	3.8	0	0	1	1	3	2	3.685	0	3	2
1	1	1	49.18	1.3e+06	49	0	3.85	0	0	1	1	3	2	3.69	0	3	2
1	1	1	49.26	1.3e+06	50	0	3.9	0	0	1	1	3	2	3.695	0	3	2
1	1	1	49.34	1.3e+06	51	0	3.95	0	0	1	1	3	2	3.7	0	3	2
1	1	1	49.42	1.3e+06	52	0	4	0	0	1	1	3	2	3.705	0	3	2
1	1	1	49.5	1.3e+06	53	0	4.05	0	0	1	1	3	2	3.71	0	3	2
1	1	1	49.58	1.3e+06	54	0	4.1	0	0	1	1	3	2	3.715	0	3	2
1	1	1	49.66	1.3e+06	55	0	4.15	0	0	1	1	3	2	3.72	0	3	2
1	1	1	49.74	1.3e+06	56	0	4.2	0	0	1	1	3	2	3.725	0	3	2
1	1	1	49.82	1.3e+06	57	0	4.25	0	0	1	1	3	2	3.73	0	3	2
1	1	1	49.9	1.3e+06	58	0	4.3	0	0	2	1	3	2	3.735	0	3	2
1	1	1	49.98	1.3e+06	59	0	4.35	0	0	2	1	3	2	3.74	0	3	2
1	1	1	50.06	1.3e+06	60	0	4.4	0	0	2	1	3	2	3.745	0	3	2
1	1	1	50.14	1.3e+06	61	0	4.45	0	0	2	1	3	2	3.75	0	3	2
1	1	1	50.22	1.3e+06	62	0	4.5	0	0	2	1	3	2	3.755	0	3	2
1	1	1	50.3	1.4e+06	19	0	4.55	0	0	2	1	3	2	3.76	0	3	2
1	1	1	50.38	1.4e+06	21	0	4.6	0	0	2	1	3	2	3.765	0	3	2
1	1	1	50.46	1.4e+06	23	0	4.65	0	0	2	1	3	2	3.77	0	3	2
1	1	1	50.54	1.4e+06	25	0	4.7	0	0	2	1	3	2	3.775	0	3	2
1	1	1	50.62	1.4e+06	27	0	4.75	0	0	2	1	3	2	3.78	0	3	2
1	1	1	50.7	1.4e+06	29	0	4.8	0	0	2	1	3	2	3.785	0	3	2
1	1	1	50.78	1.4e+06	31	0	4.85	0	0	2	1	3	2	3.79	0	3	2
1	1	1	50.86	1.4e+06	33	0	4.9	0	0	2	1	3	2	3.795	0	3	2
1	1	1	50.94	1.4e+06	35	0	4.95	0	0	2	1	3	2	3.8	0	3	2
1	1	1	51.02	1.4e+06	37	0	5	0	0	2	1	3	2	3.805	0	3	2
1	1	1	51.1	1.4e+06	39	0	5.92	0	0	2	1	3	2	3.81	0	3	2
1	1	1	51.18	1.4e+06	41	0	6.84	0	0	2	1	3	2	3.815	0	3	2
1	1	1	51.26	1.4e+06	43	0	7.76	0	0	2	1	3	2	3.82	0	3	2
1	0	1	51.34	1.4e+06	45	0	8.68	0	0	2	1	3	2	3.825	0	3	2
1	0	1	51.42	1.4e+06	47	0	9.6	0	0	3	1	3	2	3.83	0	3	2
1	0	1	51.5	1.4e+06	49	0	10.52	0	0	3	1	3	2	3.835	0	3	2
1	0	1	51.58	1.4e+06	51	0	11.44	0	0	3	1	3	2	3.84	0	3	2
1	0	1	51.66	1.4e+06	53	0	12.36	0	0	3	1	3	2	3.845	0	3	2
1	0	1	51.74	1.4e+06	55	0	13.28	0	0	3	1	3	2	3.85	0	3	2
1	0	1	51.82	1.4e+06	57	0	14.2	0	0	3	1	3	2	3.855	0	3	2
1	0	1	51.9	1.5e+06	41	0	15.12	0	0	3	1	3	2	3.86	0	3	2
1	0	1	51.98	1.5e+06	42	0	16.04	0	0	3	1	3	2	3.865	0	3	2
1	0	1	52.06	1.5e+06	43	0	16.96	0	0	3	1	3	2	3.87	0	3	2
1	0	1	52.14	1.5e+06	44	0	17.88	0	0	3	1	3	2	3.875	0	3	2
1	0	1	52.22	1.5e+06	45	0	18.8	0	0	3	1	3	2	3.88	0	3	2
1	0	1	52.3	1.5e+06	46	0	19.72	0	0	3	1	2	2	3.885	0	3	2
1	0	1	52.38	1.5e+06	47	0	20.64	0	0	3	1	2	2	3.89	0	3	2
1	0	1	52.46	1.5e+06	48	1	21.56	0	0	3	1	2	2	3.895	0	3	2
1	0	1	52.54	1.5e+06	49	1	22.48	0	0	3	1	2	2	3.9	0	3	2
1	0	1	52.62	1.5e+06	50	1	23.4	0	0	3	1	2	2	3.905	0	3	2
1	0	1	52.7	1.5e+06	51	1	24.32	0	0	3	1	2	2	3.91	0	3	2
1	0	1	52.78	1.5e+06	52	1	25.24	0	0	3	1	2	2	3.915	0	3	2
1	0	1	52.86	1.5e+06	53	1	26.16	0	0	3	1	2	2	3.92	0	3	2
1	0	1	52.94	1.5e+06	54	1	27.08	0	0	3	1	2	2	3.925	0	3	3
1	0	1	53.02	1.5e+06	55	1	28	1	0	3	1	2	2	3.93	0	3	3
1	0	1	53.1	1.5e+06	19	1	28.92	1	0	3	1	2	2	3.935	0	1	3
1	0	1	53.18	1.5e+06	21	1	29.84	1	0	3	1	2	2	3.94	0	1	3
1	0	1	53.26	1.5e+06	23	1	30.76	1	0	3	1	2	2	3.945	0	1	3
1	0	1	53.34	1.5e+06	25	1	31.68	1	0	3	1	2	2	3.95	0	3	3
1	0	1	53.42	1.5e+06	27	1	32.6	1	0	3	1	2	2	3.955	0	3	3
1	0	1	53.5	1.6e+06	29	1	33.52	1	0	3	1	2	2	3.96	0	1	3
1	0	1	53.58	1.6e+06	31	1	34.44	1	0	3	1	2	2	3.965	0	1	3
1	0	1	53.66	1.6e+06	33	1	35.36	1	0	3	1	2	2	3.97	0	2	3
1	0	1	53.74	1.6e+06	51	1	36.28	1	0	3	1	2	2	3.975	0	2	3
1	0	1	53.82	1.6e+06	53	1	37.2	1	0	3	1	2	2	3.98	0	2	3
1	0	1	53.9	1.6e+06	55	1	38.12	1	0	0	1	2	2	3.985	0	2	3
1	0	1	53.98	1.6e+06	57	1	39.04	1	0	0	1	2	2	3.99	0	2	3
1	0	1	54.06	1.6e+06	41	1	39.96	1	0	0	1	2	2	3.995	0	2	3
1	0	1	54.14	1.6e+06	42	1	40.88	1	0	0	1	2	2	4	0	2	3
1	0	1	54.22	1.6e+06	30	1	41.8	1	0	0	1	2	2	4.005	0	2	3
1	0	1	54.3	1.6e+06	31	1	42.72	1	0	0	1	3	2	4.01	0	2	3
1	0	1	54.38	1.6e+06	32	1	10	1	0	0	1	3	2	4.015	0	2	3
1	0	1	54.46	1.6e+06	33	1	11.3	1	0	0	1	3	2	4.02	0	2	3
1	0	1	54.54	1.6e+06	34	1	12.6	1	0	0	1	3	2	4.025	0	2	3
1	0	1	54.62	1.6e+06	35	1	13.9	1	0	0	1	3	2	4.03	0	2	3
1	0	1	54.7	1.6e+06	36	1	15.2	1	0	0	1	3	2	4.035	0	2	3
1	0	1	54.78	1.6e+06	37	1	16.5	1	0	0	1	3	2	4.04	0	2	3
1	0	1	54.86	1.6e+06	38	1	17.8	1	0	0	1	3	2	4.045	0	2	3
1	0	1	54.94	1.6e+06	39	1	19.1	1	0	0	1	3	2	4.05	0	2	3
1	0	1	55.02	1.6e+06	40	1	20.4	1	0	0	1	3	2	4.055	0	2	3
1	0	1	55.1	1.7e+06	41	1	21.7	1	0	0	1	3	2	4.06	0	2	3
1	0	1	55.18	1.7e+06	42	1	23	1	0	0	1	3	2	4.065	0	2	3
1	0	1	55.26	1.7e+06	43	1	24.3	1	0	0	1	3	2	4.07	0	2	3
1	0	1	55.34	1.7e+06	44	1	25.6	1	0	0	1	3	2	4.075	0	2	3
1	0	1	55.42	1.7e+06	45	1	26.9	1	0	0	1	3	2	4.08	0	2	3
1	0	1	55.5	1.7e+06	46	1	28.2	1	0	0	1	3	2	4.085	0	2	3
1	0	1	55.58	1.7e+06	19	1	29.5	1	0	0	1	3	2	4.09	0	2	3
1	0	1	55.66	1.7e+06	21	1	30.8	1	0	0	1	3	2	4.095	0	2	3
1	0	1	55.74	1.7e+06	23	1	32.1	1	0	1	1	3	2	4.1	0	2	3
1	0	1	55.82	1.7e+06	25	1	33.4	1	0	1	1	3	2	4.105	0	2	3
1	0	1	55.9	1.7e+06	27	1	34.7	1	0	1	1	3	2	4.11	0	2	3
1	0	1	55.98	1.7e+06	29	1	36	1	0	1	1	3	2	4.115	0	2	3
1	0	1	56.06	1.7e+06	31	1	37.3	1	0	1	1	3	2	4.12	0	2	3
1	0	1	56.14	1.7e+06	33	1	38.6	1	0	1	1	3	2	4.125	0	2	3
1	0	1	56.22	1.7e+06	51	1	39.9	1	0	1	1	3	2	4.13	0	2	3
1	0	1	56.3	1.7e+06	53	1	41.2	1	0	1	1	3	2	4.135	0	2	3
1	0	1	56.38	1.7e+06	55	1	42.5	1	0	1	1	3	2	4.14	0	2	3
1	0	1	56.46	1.7e+06	57	1	43.8	1	0	1	1	3	2	4.145	0	2	3
1	0	1	56.54	1.7e+06	41	1	45.1	1	0	1	1	3	2	4.15	0	2	3
